week_start_date,week_end_date,review_id,title,text,date,program_tag
2025-10-27,2025-11-02,a7488446-78c0-497b-a332-19dfb25fe195,,"worst brokrage app ever, never available for the calls when a user is in problems, there support system is so worst that they say that contact us for problems but are never available to solve any, last time using this app, not work up to the promises, change your mind to use this app",2025-11-02 19:34:32,com.nextbillion.groww
2025-10-27,2025-11-02,227db5b5-2663-44e3-9d29-bd63cec61910,,I was directly asked for kyc while opening the app. unknowingly I filled the information and now I'm unable to delete that information from the app or groww server.,2025-11-02 19:24:08,com.nextbillion.groww
2025-10-27,2025-11-02,d07786b1-15af-456e-87d0-414de009e168,,"Super impressed! The documentation process was incredibly quick and effortless. All my mutual funds were auto-loaded from the central repository, requiring zero manual effort. The best part was that it even retrieved some of my old mutual funds that I no longer had records of. I also raised a redemption request, which was processed swiftly. If the payout is completed within the estimated timeline, this would be an outstanding overall experience.",2025-11-02 16:08:18,com.nextbillion.groww
2025-10-27,2025-11-02,b7a5b50f-8e4f-43f8-a020-e8c30dcd5242,,"I wanted to open a Dmat account in Groww, by oversight the email was wrongly entered, there no option of changing the email ID and there is no customer support or help in GROWW.",2025-11-02 15:55:20,com.nextbillion.groww
2025-10-27,2025-11-02,d92a7e5b-80dc-404d-ac70-579d4cbb99c3,,Request to the developers - Can you mark the activities as private... something that does not allow image of the app screen when it is pushed to recents?,2025-11-02 15:02:00,com.nextbillion.groww
2025-10-27,2025-11-02,27b6c6f4-d743-4fc5-94a6-42df65a80095,,my account was frozen....I tried to call customer care for unfreeze my account for 3 days. very worst customer care ever .Very worst,2025-11-02 14:14:53,com.nextbillion.groww
2025-10-27,2025-11-02,84fc9d52-4a3a-4b8c-bb74-c23c4d5775a9,,"why is this so easy to operate, other apps I've used before look so complicated, and are very hard to navigate but This app is just amazing at how smooth easy and flexible it is.",2025-11-02 14:12:29,com.nextbillion.groww
2025-10-27,2025-11-02,c0cca27b-5abd-4ddf-a444-e05c290d26bb,,"100M downloads yet shady business practices. Automatically creates an account through Google pop-up, and when you try to change the email, they charge 100 and they justify it. Customer support via call or chat has no option for account issues, and cases get closed unresolved. Ive filed a complaint with SEBI and the Finance Ministry over how this company operates so nefariously, flouting government rules. The 5-star reviews are a scam. Bank information is disregarded. FREE FOR FRAUD.",2025-11-02 13:20:26,com.nextbillion.groww
2025-10-27,2025-11-02,097fb6b0-303f-4574-94b1-d6eddb58ed2d,,Very easy to use app and best choice to invest in mutual funds at a single place and track it. I have one suggestion if you guys could explore ITR filing support in future.,2025-11-02 10:52:54,com.nextbillion.groww
2025-10-27,2025-11-02,ed32c51b-9a71-4caf-9220-7a1d9c74841a,,Some vulnerability is being detected by antivirus software and its asking to uninstall App kindly check the App. otherwise its great one.,2025-11-02 08:43:27,com.nextbillion.groww
