week_start_date,week_end_date,review_id,title,text,date,program_tag
2025-09-29,2025-10-05,812046db-d76e-40f8-af9a-9c2af6875dee,,recently added commodity trading i have one problem it can't be added in WatchList to save time i request make necessary updates so commodities can be added in WatchList,2025-10-05 18:56:18,com.nextbillion.groww
2025-09-29,2025-10-05,ccb20b30-bd01-4396-b270-af42b9788ebd,,"Worst customer support. I regret signing up my parents on this app. They offer Stocks, MF, F&O and absolute misery! Grow team!I understand your modus operandi. You respond when I close the chat. So that I cannot ask any follow-up questions. And you can give me a random textbook response and automatically close the query. I request people to try their customer support once, to understand what I am saying. They'll leave you on read. You have wasted almost an hour of mine. I rarely curse.But FU!",2025-10-05 18:25:54,com.nextbillion.groww
2025-09-29,2025-10-05,164aa969-9420-487d-b9dc-16fee2f87222,,it was pathetic for customer service executive. it was a simple query. they took around 30 minutes to acknowledge by saying hi,2025-10-05 12:30:00,com.nextbillion.groww
2025-09-29,2025-10-05,9017996c-f9cc-4e1f-a51c-2023e801c127,,Groww customer service support is very poor. they never understand and solve customer problem but only say wil connect you shortly. totally disgusting.,2025-10-05 11:29:11,com.nextbillion.groww
2025-09-29,2025-10-05,7c1856e2-12b4-4416-bd82-f70c5881f883,,"Im very disappointed with the Groww app. The service is slow, and I faced several issues with transactions and customer support. It feels unsafe and unreliable at times, and their team takes too long to respond or solve problems. I dont recommend using this app for trading or investments. Its better to go with other trusted platforms. In my experience, INDmoney is much better, safer, and more professional than Groww. also this app does not deserve one star rating . uninstall this app.",2025-10-05 08:57:56,com.nextbillion.groww
2025-09-29,2025-10-05,6930d494-0ff1-4c00-80b5-518edd887739,,"Groww stands out as a superb and user-friendly investment application that has genuinely simplified investing for millions in India, particularly for those new to the markets.Its clean and intuitive interface makes the process of investing in Direct Mutual Funds, stocks, IPOs, and F&Os remarkably smooth and completely paperless. Crucially, it offers Zero Commission on direct mutual funds, which allows investors to earn potentially higher returns. Coupled with a transparent and low-cost brokerage",2025-10-05 08:23:54,com.nextbillion.groww
2025-09-29,2025-10-05,afeee44f-8471-417b-9e4a-9dbf43647ba9,,i have joined this app recently but experiencing good features. I must say that if you want to grow then download Grow.,2025-10-05 08:14:29,com.nextbillion.groww
2025-09-29,2025-10-05,7c7f2a23-b327-4b6d-94fb-dd557a4646ad,,"Unable to add MF in watchlist, many of MF is showing as closed and not allowing to invest, but same MF is available at other platform",2025-10-04 21:07:07,com.nextbillion.groww
2025-09-29,2025-10-05,9ef52204-abc0-4670-93b5-0fd81f29e019,,"Groww boasts about seamless onboarding what a pathetic lie. As a first-time user trying to start a SIP, the OTP kept expiring instantly, no matter how fast I entered it. Mobile, desktop, incognito all useless. Your app isnt just broken, its actively preventing people from investing. This is beyond frustrating and shows zero competence. Groww, wake up your so-called user-friendly app is a complete embarrassment. Fix your onboarding NOW, or stop pretending you care about investors",2025-10-04 20:44:12,com.nextbillion.groww
2025-09-29,2025-10-05,6c0f749c-78ad-42aa-bb9d-18323a5a57ef,,"i have been using groww since 2021 , i feel every feature of app app about trading, withdrawal system is good but the one thing i didn't like is we can't trade in scalper mode from the chart that trading view provided, only from groww charts. please try to add more features and more trading tools in groww charts also,",2025-10-04 19:48:08,com.nextbillion.groww
